,Nearest Neighbour Distance,Polarization
76,4.744909942100773,2.649164303963051
77,4.713449558230848,2.5670953926542577
78,4.580919077534407,2.5254258509145227
79,4.558375441486045,2.689416471568848
80,4.5882311721530655,2.6314870973264965
81,4.580995683230995,2.6348585116954344
82,4.490966659997849,2.6779119665950013
83,4.499340670961439,2.67295060612777
84,4.522302013664979,2.578066232009091
85,4.652062482713609,2.587864813331647
86,4.7843717912975565,2.6649503797672587
87,4.886550632260329,2.7151151096098545
88,4.936863658465889,2.678349417499088
89,5.016585390582655,2.6932070342368686
90,4.925784033480985,2.697078748734567
91,4.906056062395351,2.6321375989868123
92,4.891075038311427,2.535447163621008
93,4.845159949941776,2.4808184275072227
94,4.815850737512329,2.4748525113333044
95,4.744814515031918,2.5213035124715883
96,4.866490726041382,2.5812387270884667
97,4.9336400099722795,2.4762068399359913
98,5.121253671861565,2.516078929154175
99,5.0955414558321745,2.4602401502125235
100,5.081896790080077,2.4981037931386267
101,4.951017565084395,2.5616498274489383
102,4.895348981772014,2.5403427565063614
103,4.820453622571637,2.5477382739512664
104,4.741795377255243,2.5535530732829703
105,4.663690211802077,2.4898019190704623
106,4.701108941332274,2.431950365728869
107,4.7056396719900295,2.3979464670227144
108,4.721932147686202,2.4018237759412164
109,4.788193517060025,2.5272482231125184
110,4.778118438481507,2.531050214637461
111,4.808583133073403,2.608675587173228
112,4.9131142051853605,2.4360101352327006
113,4.820926161849699,2.3501324852854766
114,4.831477788298356,2.3940311521224373
115,4.931002197796388,2.3977477754947882
116,4.953548192264194,2.411530013994917
117,5.024498534549119,2.390743817186527
118,4.976401838064377,2.4162838769878525
119,5.040852681746084,2.3893863667896413
120,5.024434946538738,2.339032979429957
121,5.043548406981483,2.415915940730941
122,5.022321349695038,2.538013191268739
123,4.8908835392038705,2.5797746651994675
124,4.725778044303125,2.550831177923939
125,4.715045123171,2.5156106034831573
126,4.740470237212701,2.53633917463298
127,4.821708239505464,2.504255163900147
128,4.837597297537742,2.486305229805118
129,4.9318858421509,2.433080153854233
130,4.819854176624196,2.3680438001567645
131,4.68614394183064,2.3492450754933536
132,4.757552724074055,2.319022710135303
133,4.734181673304289,2.384933562640426
134,4.72774479859795,2.3878705140366967
135,4.728509458516082,2.3489600859436166
136,4.776110279847097,2.306209201081899
137,4.794986211584587,2.318886626963235
138,4.74265216543032,2.2997748217011686
139,4.79330152218598,2.2934107487056847
140,4.868878217621741,2.2169948650620457
141,4.889920780711722,2.2366289152001757
142,4.78285800093737,2.273777654466551
143,4.86125976995099,2.271811871971341
144,4.8452832319033625,2.3174813798767406
145,4.883621633085073,2.3410495927441284
146,4.944680804081522,2.3642697709069562
147,4.966576278729673,2.3658306371997746
148,4.931329591055896,2.4165610439814182
149,4.8720779955624405,2.4379621969277205
150,4.923413985512603,2.4650771714468034
151,4.903585635505402,2.3878915701418393
152,4.853514646814483,2.320417774668626
153,4.793166082620017,2.2347765956209535
154,4.843817795916785,2.1798843362336386
155,4.853266166402356,2.287733734674866
156,4.91112659004581,2.313521412434863
157,4.922726389253759,2.2637823445059833
158,4.8984261699582,2.2880116265900146
159,4.900500322398803,2.279477823578387
160,4.816811283024035,2.2902183991488143
161,4.749405204861884,2.280818220408785
162,4.713546017775704,2.313892075633797
163,4.656021451458132,2.3137413790404664
164,4.686141359228053,2.2679916886063918
165,4.745002945905259,2.344443300058421
166,4.765438924620803,2.195774157182623
167,4.822471202085537,2.2737418347246114
168,4.817809740906837,2.2575010999996485
169,4.842321528469533,2.0684216335446806
170,4.823545431055156,2.115157190596225
171,4.817785109905918,2.16815253665893
172,4.756159489303113,2.1851605156029557
173,4.738131586341979,2.1792488064561537
174,4.827012198786626,2.196814536272621
175,4.854121066262145,2.2566550290299254
176,4.91161946648233,2.260201229678321
177,4.902221128614669,2.227221811767654
178,4.850725020209026,2.154516718398921
179,4.732079272427548,2.076075617329548
180,4.787755276914218,2.137353627872983
181,4.786269564637301,2.11540380850228
182,4.739256535238828,2.1169655026529393
183,4.738604787775945,2.1270359727410453
184,4.751505284891244,2.112531753438129
185,4.7102060851007055,2.1967364329128554
186,4.766809904032668,2.2331220723499245
187,4.68843469009352,2.079631442495365
188,4.653916355970473,2.0834205221286277
189,4.739347811277032,2.1043352157819895
190,4.8575780125096175,2.0626037475615036
191,4.972842270001491,2.0772414291470658
192,5.076708106313984,2.232445214549679
193,5.00233973120312,2.200704811391774
194,4.843767839883807,2.0925075456665017
195,4.719255301893668,2.123201275154381
196,4.6623228985463125,2.1842249821879536
197,4.59156792005121,2.2007098915116456
198,4.545578772014209,2.177681722097139
199,4.503126852537949,2.2336414097986075
200,4.398068561416485,2.1878896644128414
201,4.41551752948989,2.2290772265737537
202,4.4242024731706175,2.2482120311084843
203,4.595845867747555,2.230903277195253
204,4.635899837841954,2.213993715324624
205,4.679697379862127,2.233093345817608
206,4.707045117297736,2.2048646474595754
207,4.6958427149724145,2.20831658240509
208,4.719625076850902,2.108850087114064
209,4.78129919506342,2.3413859609580516
210,4.821326075525973,2.370379420827618
211,4.776876238031244,2.375619579268964
212,4.723074143689734,2.4603148635220196
213,4.7690449053451545,2.268717026322876
214,4.754482052460797,2.351916326623437
215,4.696762701920271,2.292291537080056
216,4.668841315211757,2.2315849675774615
217,4.669094161748355,2.1413189541418522
218,4.645444712050009,2.0856498849521956
219,4.672183571344283,2.129426292505251
220,4.573415464423283,2.117890657421992
221,4.397911419047476,2.2264925201494083
222,4.31830423269338,2.3059012556833207
223,4.347633363160425,2.12860977687315
224,4.496166997723818,2.192399425442175
225,4.513571333933562,2.2673852271001462
226,4.471129998795333,2.262925815600832
227,4.4748991214497496,2.2989543627133506
228,4.491634253779226,2.3008415308430337
229,4.5002463890093445,2.2737987260809183
230,4.575303685924733,2.35567018704429
231,4.580137052741641,2.4381288733575115
232,4.558004658368188,2.4756809573843075
233,4.578914429029631,2.4179104119062362
234,4.633640881859466,2.4135767097818173
235,4.702877824298111,2.2516321877386707
236,4.66187373330742,2.2417747980851503
237,4.602159274604131,2.3059480430662656
238,4.657870192502595,2.2759356347406925
239,4.613933768225878,2.2663732498969944
240,4.655616763166401,2.283987333872332
241,4.878175840184601,2.2868974361889216
242,4.9028749365628235,2.1828349651958288
243,5.0353380405807915,2.21424402809365
244,5.1073437096605945,2.1410079194974054
245,4.913042727155582,2.1773566124616255
246,4.809927942890764,2.1742300323396044
247,4.7304519761439074,2.128094004708561
248,4.643329419980598,2.1758877746225407
249,4.597391162510864,2.2528860459390474
250,4.533536361418466,2.1841406559863286
251,4.656994236817734,2.208196702947807
252,4.785272373129137,2.2723167216271802
253,4.848059431471363,2.30668843345357
254,4.809137518187328,2.29047488937978
255,4.756185700320641,2.17880188897168
256,4.65658593928986,2.1051946345874843
257,4.62946685834074,2.2603574950693246
258,4.61977958633039,2.2389493460924683
259,4.642496858817575,2.2610800095540178
260,4.724071744300907,2.1739621682117694
261,4.834177892450798,2.296838209784085
262,4.819761049650143,2.2892005753206104
263,4.774542203789563,2.2431061436302553
264,4.659589908396286,2.034165256742873
265,4.664495856709737,1.9812412232730041
266,4.698336161596216,2.042885572274713
267,4.679294043391168,2.1286404435174804
268,4.806866762431457,2.040222815706958
269,4.8758380664721015,2.2506084677390574
270,4.829493762711606,2.2867624344233497
271,4.75549576106691,2.2423468484550977
272,4.801518516354476,2.06775233660686
273,4.838948973912429,2.1210735702357613
274,4.889141413551126,2.140974518185505
275,4.850368104897175,2.1386759456072695
276,4.781974552200415,2.143141447041476
277,4.811291127925227,2.1327182727394005
278,4.857055727503147,2.056800788482183
279,5.0168396964752136,2.019348010747402
280,5.026174602609143,1.984674675900862
281,5.021631931539967,2.0142944722674185
282,4.973059263306027,2.2065296142020214
283,4.86573816292414,2.2460362000671568
284,4.778244170788118,2.0636571222379265
285,4.764547497726968,2.041644937622955
286,4.79963110652405,1.9160264324534717
287,4.905787508024243,2.243494749091568
288,4.884857573564191,2.157334991809768
289,4.856834839941105,2.27409438006731
290,4.825098245168681,2.2101564206666255
291,4.782471494968938,2.269248542086985
292,4.8222485563541335,2.2647027850419064
293,4.754841424503545,2.2126595419311803
294,4.771480056889062,2.222348721919294
295,4.739684786058026,2.2251635931609166
296,4.703983030027594,2.257597783934011
297,4.628131795747384,2.1862459994198806
298,4.645629116831654,2.1354451333908737
299,4.731652711202754,2.24579740212791
300,4.859825799779215,2.2306581437402015
301,4.89075582566135,2.1895532712820414
302,4.888050063494147,2.2118937168535346
303,4.821861975221036,2.28966059208982
304,4.835099205350749,2.2441844445432935
305,4.780787473740693,2.2558583789251685
306,4.6081844200210025,2.2296589611218383
307,4.631143559302085,2.3250992591403294
308,4.706086208366454,2.2977793510156976
309,4.65443256767665,2.2546328996254275
310,4.727136089154195,2.277168153456671
311,4.78284349087796,2.2746308624437854
312,4.8233635750946044,2.3437116111043848
313,4.920950350498213,2.2790956088155614
314,4.8902452312218525,2.2792858089874115
315,4.819223929174928,2.165063478806541
316,4.671902142847874,2.155452124573518
317,4.629045239079702,2.2665058522489967
318,4.632157021982078,2.2752514382643794
319,4.708334831224303,2.321341943304505
320,4.741202999515915,2.2278941169099555
321,4.716027914699715,2.028024397527372
322,4.696014110761832,2.006742850656357
323,4.586819099106544,2.0504014065926834
324,4.580345299951432,2.043708921335926
325,4.601923183829863,2.0626365714624546
326,4.71053497439523,2.0509357330868254
327,4.770431795489166,2.130156407149446
328,4.876114977732146,1.9576134125821616
329,4.915579311695571,2.0406942928910508
330,4.8432209299425395,2.1124538602771885
331,4.787182395644369,1.9825630803953334
332,4.909267446862334,1.8091330793586409
333,4.940482030196382,1.7790385101259876
334,4.826273990549071,1.810707354670727
335,4.655964679145901,1.7767057293353827
336,4.515799806032036,1.8020411031098897
337,4.5653177097232005,1.8632584898524645
338,4.576792530694099,1.9367119683009282
339,4.55539585044103,1.962721734271058
340,4.438511903433018,1.9830381642614472
341,4.44947239497044,2.0130159449481515
342,4.533648984885153,2.0020375481586994
343,4.695591063684787,1.9749130156107038
344,4.7250541118479585,2.0028167103245704
345,4.723693080375445,1.9192804198800737
346,4.704378506678916,1.8937501248236521
347,4.655397216635376,1.8161176872372824
348,4.5583771427079816,1.7714552842123916
349,4.578771614584702,1.6927678382984706
350,4.73971659569395,1.7284886467636829
351,4.873018794821659,1.7158420516140198
352,4.872317411082432,1.5861165654054208
353,4.77333530548013,1.631439574445273
354,4.649463191390454,1.615770500198979
355,4.596635940271699,1.659789047741858
356,4.655978340914151,1.6029850014555083
357,4.653935488310029,1.5878375766665282
358,4.657292498380442,1.5757451544927492
359,4.716008248156572,1.6564636830748927
360,4.729321657521117,1.6402522451566992
361,4.712035304516287,1.6617961655750484
362,4.818721912346881,1.580638521412302
363,4.913207277271418,1.623447537626825
364,5.045322113994704,1.6187363432517718
365,5.049684343892526,1.5726268624973372
366,4.99842359788405,1.7258808667103125
367,4.862973096454245,1.611315061607271
368,4.834876708290039,1.622430975564652
369,4.8250663640648925,1.6381903896700263
370,4.710978191957216,1.528609827276233
371,4.633451141837599,1.6269923003640951
372,4.541312946905548,1.5542260778844825
373,4.555492731234816,1.5043213700948905
374,4.597298397949373,1.5691873801896326
375,4.569493880216163,1.5452994640662734
376,4.568213092040598,1.5159712253229272
377,4.6296883395817146,1.4807601686014955
378,4.741790176785261,1.4555627121612227
379,4.769107677050702,1.47192032952777
380,4.762026017664031,1.475599744176821
381,4.835038451277319,1.4945625566104832
382,4.8396464912864126,1.4642831270794958
383,4.809547653651737,1.4980887561657381
384,4.808053360441245,1.5030236854471983
385,4.806522903580316,1.439506199783769
386,4.8003081560869445,1.5384804223986375
387,4.742607346334577,1.6258936471353298
388,4.679204156945201,1.5621708031446744
389,4.691792616415174,1.6468600621745324
390,4.778509476918718,1.5444211320358232
391,4.90893457961771,1.5649981665624892
392,4.899397754095899,1.5700714197484107
393,4.864257206550863,1.490178639823446
394,4.778720641364432,1.5307968985985632
395,4.772082768897191,1.4937187210379568
396,4.705902924466641,1.5690811305547445
397,4.624734947757072,1.4943471227397498
398,4.5806140269055895,1.4196590650245902
399,4.513600083493563,1.5571932836176479
400,4.512316070888134,1.5066442682236465
401,4.6344050378628525,1.4297458887424992
402,4.640238410370095,1.392024143048039
403,4.6889421403940075,1.433850445793252
404,4.541405702977169,1.3738043647047093
405,4.6504291456876174,1.38856798367368
406,4.7139620252974055,1.4242112888397547
407,4.74278830731703,1.3894926856278347
408,4.7302336821534405,1.3692900190430926
409,4.638362158473004,1.376683434265114
410,4.659702751253557,1.354954463487665
411,4.599656196555246,1.3240337055231444
412,4.508886524127186,1.3232241907036757
413,4.559390365518805,1.2254691083660574
414,4.610913180839098,1.2379481981671412
415,4.690505505707601,1.1437660213845138
416,4.655719416553431,1.1329758682889093
417,4.634461330009146,1.1427179895251098
418,4.583381154279947,1.1149159786831253
419,4.459977850528809,1.188386532004745
420,4.636945756479198,1.1629731397987246
421,4.58706517212721,1.191167979278036
422,4.597016931606586,1.1472099381960335
423,4.662451960274631,1.133199139807419
424,4.581476039177156,1.170059630360882
425,4.548893490702337,1.145623043924622
426,4.581444162432993,1.183816196950051
427,4.66398986479217,1.2676626108790692
428,4.65680286739435,1.2895316753778245
429,4.631647747439937,1.2879131301694238
430,4.572200893398247,1.3032284190710821
431,4.542039508249542,1.365110376869846
432,4.508512926807126,1.3293813165216752
433,4.512549322874751,1.2501359609683815
434,4.567914438781048,1.2975515016580959
435,4.604815396218707,1.2966922416073965
436,4.6659289788050975,1.3341315526553443
437,4.6876120637445915,1.3766242206499715
438,4.746697898476669,1.3352645197370703
439,4.820650008165943,1.3556530300252283
440,4.877330687103784,1.356914224637109
441,4.994924205307232,1.3321141703498844
442,5.026372701287969,1.3646539424015
443,5.050677549095459,1.3102833744393725
444,4.941112126554699,1.4357978027449192
445,4.911658781033097,1.3284388262926305
446,4.915610567802981,1.17678643338035
447,4.8919032943292144,1.1587068540429737
448,4.855218240360856,1.143461668812556
449,4.820179463930469,1.266174840592246
450,4.906396820825227,1.2032117065564982
451,4.95753811325777,1.2121901619277151
452,4.976207981669728,1.2925143762698634
453,4.956966394112794,1.3280796611534422
454,4.790980784777913,1.2980563647478083
455,4.8395110906254475,1.3389351179156843
456,4.710660919246916,1.3575339062996008
457,4.729438410612405,1.2952511013674255
458,4.705958006253232,1.261897144570554
459,4.806824152877339,1.3207548540211906
460,4.759789483445174,1.3438442671078175
461,4.7714871232158735,1.335631305869167
462,4.7484912568045115,1.2853773636256198
463,4.799193949967398,1.2565783447902046
464,4.85958714451571,1.2299334060223177
465,4.9396589856429465,1.2590224563202992
466,5.001667827052647,1.2578802915339269
467,5.0545389639208675,1.271257738752689
468,5.044740341285562,1.254663890048638
469,4.877509878055606,1.2394738452612937
470,4.79621605715995,1.3180028826712058
471,4.717802836513494,1.297827482649497
472,4.6519631660240774,1.3014361431673993
473,4.677869676539179,1.2397494614290478
474,4.726082593374188,1.209183407407568
475,4.605372188604715,1.2805037057511268
476,4.551620143403983,1.2662742876532704
477,4.614893350871285,1.2551115311596435
478,4.682557916221498,1.2430870929103308
479,4.813550076147241,1.26959959691091
480,4.841349459183758,1.261640613204572
481,5.013861171714581,1.2454058256273062
482,5.103700309964191,1.2524849049309967
483,5.192981971218372,1.1902399736106115
484,5.0429972256754265,1.2090628989074619
485,4.985174836919974,1.2026797474256556
486,4.856983884061694,1.131186169395817
487,4.821926535907867,1.113910005391077
488,4.761578747256131,1.1563870415185415
489,4.7808494829414165,1.155809847616693
490,4.733677068526436,1.182340924606248
491,4.649515351795514,1.1685315309505722
492,4.625798283326881,1.1248737476915347
493,4.638813999393389,1.1511019112111742
494,4.679596295829168,1.1505179236048857
495,4.708352832251717,1.1734586362798356
496,4.647702217375919,1.118017785417623
497,4.590414899669631,1.1045929891481179
498,4.6408760049669375,1.1632289372667863
499,4.637210222737559,1.1809619642008522
500,4.581411628709059,1.1306184775689665
501,4.455803324599932,1.1118516740401936
502,4.457714258693251,1.110004034424271
503,4.427205993520412,1.165439122024829
504,4.517168618129355,1.1157436859587246
505,4.6145698794860355,1.1271323799428985
506,4.660388717107137,1.0711596020189114
507,4.692527018211054,1.10555759401039
508,4.765763995166043,1.0898978547615465
509,4.828485646088383,1.093019455082226
510,4.763016121461131,1.101631296873359
511,4.7303608197979266,1.1075524593630695
512,4.754142643474079,1.0873623392540943
513,4.671875857560526,1.0308257824555116
514,4.665291778369191,1.1386678585321026
515,4.748006837633486,1.015902759564628
516,4.793320751299416,1.0520192428625594
517,4.820102581159692,0.9775870038093515
518,4.876712085116656,0.9640480820598671
519,4.939399004024928,1.0028106157766292
520,4.947595422167019,0.9985109065921867
521,4.959458490993163,1.0115894707093287
522,4.93471974349558,1.0794629602345711
523,4.911100851112029,1.0121112402750154
524,4.84090698155737,0.9616253406801321
525,4.8296667446008055,0.9242465332970473
526,4.7817781092827865,0.9020762381435703
527,4.701673393729165,0.9083417063840524
528,4.646787270741158,0.8780594292153607
529,4.707786496709177,0.9706336749620497
530,4.715610207085118,0.9389924044806824
531,4.747825818221365,0.9516162638026542
532,4.740831966919392,0.9559540762014963
533,4.747465047936679,0.9681049590795114
534,4.868142822073845,0.9848554594008267
535,4.883256441058827,0.9413771435310887
536,4.998439012286628,0.9627163523163794
537,4.978611258881335,0.9321837634416079
538,4.987445846873749,0.9785984425164582
539,5.071512396795134,0.9985096923401557
540,5.096079600746664,0.9867092923930467
541,4.917363543238669,1.0227494544682068
542,4.857179330642832,1.0693926925765538
543,4.868032274614216,0.977658781601519
544,4.6894168923304935,0.9870368884396783
545,4.65141654656665,0.9906474949703561
546,4.5206726832384465,1.0167841778776363
547,4.5048660066417705,0.9936999989666386
548,4.5401656004095505,1.0500241593916333
549,4.638808287476085,1.043564781269771
550,4.700255287991576,1.0325849675856458
551,4.708776013640932,1.058528344320127
552,4.7869147633512945,1.0806657255764227
553,4.874399643359344,1.0653697861688745
554,4.865679443290788,0.9764422811811331
555,4.853413750079434,0.966494874310643
556,4.84324086882167,1.0862760176394866
557,4.857897031755254,1.0584077244053378
558,4.76852188368442,0.9748674443367098
559,4.853378570540059,0.9893345458686646
560,4.907496128901263,0.8633120297685277
561,4.892656408165649,0.8738157251430576
562,4.898984012666695,0.8333896930706084
563,4.954012568906552,0.8414405915277374
564,5.019047362301876,0.8658775263097278
565,4.928147945846111,0.8559499715909922
566,4.840750912900531,0.8556887895921832
567,4.735592124560293,0.8944664229133011
568,4.688705946148239,0.8545361903180526
569,4.614942708761539,0.8244934112956585
570,4.620492239856344,0.8232152019934171
571,4.505438513153919,0.8355996456816643
572,4.458641277976866,0.8083592759645886
573,4.553029032694217,0.7553571051093718
574,4.503418984918819,0.7919141383764281
575,4.508365939367169,0.7605659818615456
576,4.508530557744081,0.7770134041748784
577,4.469600878752223,0.763467613645038
578,4.314384558491762,0.7375341149335466
579,4.300475951977405,0.7289406436298855
580,4.2777913674733945,0.7789704874438514
581,4.406421839298503,0.7267220065235742
582,4.411230935589575,0.6726806150418918
583,4.496061924272906,0.6398939028051922
584,4.526799540411144,0.607395449850634
585,4.5649600826670005,0.6176663533413851
586,4.575883733797687,0.6597285780900695
587,4.616925123754745,0.7138930210408623
588,4.619233023291413,0.7364503255995749
589,4.56545184370101,0.6841770907552494
590,4.604394896104422,0.7123158518964332
591,4.6066738550746145,0.7463610311268127
592,4.626552134046526,0.7699893930244124
593,4.498094234535565,0.6974596452685644
594,4.402028684924197,0.6291933748692761
595,4.485194229788824,0.662463158439077
596,4.603283421620382,0.6340764450528438
597,4.621940734669854,0.6269998794545715
598,4.748942913636822,0.6527814524359867
599,4.820985287524235,0.5834077581294994
