,Nearest Neighbour Distance,Polarization
140,5.025981619314965,1.3371785919844967
141,5.047007658242533,1.3928262054627845
142,4.985769035241,1.3303815579635496
143,5.02859140776317,1.2977099688222113
144,4.996600223888837,1.30269431570776
145,4.873154093217909,1.321607808253776
146,4.806989066727312,1.3054501899291053
147,4.757110729566624,1.31273107409123
148,4.653164399715722,1.310529520683395
149,4.5841034812907,1.4018526706389438
150,4.611626025407374,1.3957713630385444
151,4.689402509487289,1.3284290279738393
152,4.726843757236214,1.274930181604669
153,4.827716418982544,1.3229941994337406
154,4.8571573249926585,1.4414903073860716
155,4.895841077954037,1.4690667887127145
156,4.841587097166484,1.5379692687210966
157,4.870368936113931,1.508095132489021
158,4.782122677328137,1.488700144232503
159,4.72901179255245,1.4443610659054054
160,4.689478410520445,1.5352401490341094
161,4.745307650609292,1.4915329101245982
162,4.852377487757556,1.5349142918948266
163,4.958084722912797,1.5010537744433803
164,5.04348900078618,1.5029652452894018
165,4.998437054207071,1.5415325783023122
166,4.963798631621338,1.5198152374916316
167,4.886784936440554,1.4472640690230483
168,4.852615114942708,1.4850670437302635
169,4.880842819752842,1.4564966591614361
170,4.833352391668892,1.4838306505158703
171,4.759960926314604,1.4346013621688356
172,4.768527691890897,1.3895757439110028
173,4.816267569727248,1.3536997016581358
174,4.811223864530519,1.379725290314512
175,4.886702594512097,1.3212285258465115
176,4.930797953095456,1.3947556441675952
177,4.977377519156315,1.432026156395084
178,4.938484326034519,1.3194251064774727
179,4.8647406978210395,1.2979230524200456
180,4.87013292467105,1.2563515655880404
181,4.797813142817709,1.1476056356426332
182,4.748528736395685,1.0816858930548232
183,4.749710266463427,1.1686271703935511
184,4.777161087828393,1.130893366525049
185,4.725246638357455,1.166245039346344
186,4.753320435047019,1.0275667169741878
187,4.861683298605226,1.044405998566309
188,4.8250465518838,1.1311105587386765
189,4.88759054508456,1.0293904234787856
190,4.847536395983066,1.0798216269736902
191,4.888461574575157,1.00634505980275
192,4.813591609084379,1.007372084122546
193,4.728816708201422,1.027455326199719
194,4.751021963747668,1.0661732708579488
195,4.757549707582579,1.0685839945032738
196,4.7988313742297155,1.0385389001981773
197,4.934212130953655,1.0504711720381916
198,4.837339034642274,0.9903282485470154
199,4.704501351347286,1.022479557169003
200,4.640972896789782,1.0965105318989243
201,4.6821515148910295,1.1707273584734277
202,4.715279170271979,1.1563829019735776
203,4.725607197728351,1.0662748468326604
204,4.7232294285239425,1.113296435346431
205,4.604456930864479,1.1304756526673347
206,4.535989957953981,1.1072523064695265
207,4.571430609655542,1.0780766938754272
208,4.543209954148028,1.06200260518458
209,4.516055357161342,1.0791818767064005
210,4.519322634479708,1.1496528223573392
211,4.525627875140546,1.1964908776028866
212,4.539234313078104,1.159768277975791
213,4.49259433091526,1.1003857031535387
214,4.472509453640925,1.0739263540704695
215,4.53105423226448,1.0943642395435966
216,4.705127042950804,1.069854003489954
217,4.832818312548103,0.9459850558874139
218,4.90020806662368,0.8739746853911399
219,4.85031766216507,0.8776256836341652
220,4.771166192605943,0.9290564088793881
221,4.708486750291806,0.9089022720870801
222,4.674003820208741,0.9874126889029797
223,4.660513833681221,0.9354280838493628
224,4.815815468931593,0.935761775186604
225,4.827510944677266,0.9389795377862731
226,4.798298051967583,0.921823353953571
227,4.82747448823091,0.88283149954436
228,4.76662490385754,0.8818542101820643
229,4.725477335171598,0.9067500183998163
230,4.680976286593773,0.9485168374445824
231,4.682266835452041,0.923228650401747
232,4.693702214926769,0.9229663809708171
233,4.692147011551696,0.8919161144757212
234,4.71867290313737,0.9154065306624706
235,4.739260777004154,1.0032549718303587
236,4.816459242462383,0.8877233756151962
237,4.805783178610414,0.9306507828789687
238,4.875889567797842,0.958240572613908
239,4.763553211808472,1.0429897108490598
240,4.6824902671609365,1.0261430275445742
241,4.695741229712803,1.0092193860956749
242,4.549088860413087,0.9977804340784107
243,4.524858200988033,1.0120686577062932
244,4.577913601230783,1.0123499157153777
245,4.64203279813827,1.0410487643588149
246,4.720790520460207,1.0284093664775344
247,4.740559484674977,1.0058728959650063
248,4.812277748896473,0.961332395774682
249,4.68285341540064,0.9852361981832423
250,4.564290487706162,1.0244268820509368
251,4.5272290578383085,1.1442867980577445
252,4.553757295799636,1.100959815632328
253,4.623119061175483,1.0752131845432695
254,4.666518841696233,1.0504550497719314
255,4.786256675789395,1.0138372866031264
256,4.798465736897289,0.9636993314523185
257,4.790827704109444,0.9996071313789321
258,4.821519886464469,1.0256431722447408
259,4.774907376970568,0.9056754798770172
260,4.84795383504547,0.9355852527185995
261,4.88256538077143,0.8815621851191382
262,4.774217598342941,0.8128382742182616
263,4.739139272365874,0.8410573811706629
264,4.606167439404665,0.8584985440184827
265,4.51952750600768,0.8911296335954153
266,4.279471865630897,0.9540930065660205
267,4.201721857798704,0.9772814714151337
268,4.254171146373426,1.0541973795368382
269,4.356522246467656,0.9790505954647286
270,4.423052817131737,0.991411198132192
271,4.540147473413363,0.9947044893801527
272,4.63428780963025,0.9738062378982315
273,4.650376840663744,0.849398032484399
274,4.68432263258973,0.9067356905936148
275,4.693446186539226,0.9122024648587328
276,4.834503072157178,0.8459728010370369
277,4.880886091971655,0.9046324355775671
278,4.869799803738702,0.8762329433977245
279,4.8915978435620335,0.786701865681644
280,4.861529967142418,0.860001584812075
281,4.796511758043689,0.8720993944609523
282,4.731793016260905,0.8790553290932296
283,4.551983896016643,0.8497593039098819
284,4.528625873144748,0.8445047927684877
285,4.63846720568041,0.8566554573030848
286,4.644016283645855,0.8086157925847983
287,4.710243446374267,0.8066521509270743
288,4.723539746104828,0.814602308303338
289,4.737542341673923,0.788845785202317
290,4.72886201248187,0.7998950803345242
291,4.72067771968859,0.8607066404444632
292,4.7797314893997624,0.9035972630013784
293,4.770678505725002,0.9017353612158605
294,4.799865847207524,0.8859863375893744
295,4.736468039719696,0.9156923674908283
296,4.658080233620223,0.9355830274296332
297,4.7298510104221,0.9132091928377659
298,4.721764752785886,0.9388516594856109
299,4.566668439857209,0.9467377787649376
300,4.555467812222858,0.9367354010675911
301,4.446813038023287,0.8793170831656685
302,4.385851187106952,0.832177848124652
303,4.526919800905801,0.8533088051103632
304,4.512388366882047,0.8888096703716155
305,4.531348499689914,0.866981848972781
306,4.599271245091014,0.8413761243587998
307,4.562033804641212,0.8790497003427853
308,4.488668331957881,0.8633185880668406
309,4.514640026680857,0.8064535496062588
310,4.501391920483623,0.7680968554441261
311,4.564523449244262,0.7646044528155376
312,4.578682336810547,0.6984648211025783
313,4.542389328076528,0.7759124414859339
314,4.561531422307414,0.7217709038093214
315,4.61354629598567,0.6906630315513058
316,4.566736773040416,0.7464661980264043
317,4.507366653892314,0.7920104269900933
318,4.513548624058898,0.810542778678654
319,4.5135946752278775,0.8017514428991291
320,4.470162872233028,0.7948126034807587
321,4.397559139889942,0.7711263622740963
322,4.369160658070679,0.7305877887421615
323,4.424471335874566,0.7539311167861393
324,4.547860993436718,0.7393566937002962
325,4.54868784614628,0.7861827750023307
326,4.584731594942486,0.7101917204586539
327,4.598162310406582,0.7502968470581782
328,4.670702051473085,0.6763279112045311
329,4.759066896502163,0.6980899061622681
330,4.828166198594256,0.7242104148365012
331,4.887289974626786,0.7702996397087276
332,4.772185347548741,0.7230257023873257
333,4.7611593241447565,0.6804665514362447
334,4.796092597654146,0.7113832226024026
335,5.010273664495599,0.7511107074141056
336,4.982159801473401,0.700418954185185
337,4.9163689235782675,0.6639999706385173
338,4.841822199401866,0.6539543530707292
339,4.782535703008744,0.6319668639008266
340,4.81218866134277,0.6590236086515378
341,4.714731576910243,0.6410785389285196
342,4.690417178910367,0.6599656537679539
343,4.749616140415634,0.6593589133821964
344,4.691210620553402,0.6693924044193862
345,4.6811884498050915,0.6470331255772894
346,4.611408986570822,0.6347763222402487
347,4.573723314916327,0.6047564061541001
348,4.54127199649765,0.6667214291760428
349,4.4960766757739465,0.6659643289000756
350,4.435544951889125,0.6522263594829434
351,4.394221958014355,0.6541907132379676
352,4.340151282134314,0.6665906882752022
353,4.332184663566352,0.6287576629136038
354,4.254115730151037,0.6042315252688237
355,4.244664495300893,0.5596289167125456
356,4.238873055377977,0.5632985723186883
357,4.214457821666458,0.5663505153235644
358,4.21022544781429,0.5855381819641421
359,4.308377964601457,0.5675162669340847
360,4.521667236111664,0.5250600410583205
361,4.4732028639194095,0.4712577375520548
362,4.509026077099573,0.5149054980996708
363,4.366695211657764,0.5326503171444326
364,4.427083546058669,0.5233153203667751
365,4.1444028200566185,0.5485252003782394
366,4.129045431990237,0.601836307177871
367,4.1898430369264,0.5810850044346614
368,4.235824355262718,0.5901826302642476
369,4.272439455015142,0.6781836155870526
370,4.599806015986849,0.6416510341916575
371,4.704522145065038,0.6362035410240119
372,4.728188023856655,0.6015971306787853
373,4.805778385206163,0.5901961763895416
374,4.825874878289005,0.6375707034796887
375,5.007804380373245,0.6505127921341931
376,5.01083186209355,0.6448753206770115
377,4.948158226353519,0.6195453961844541
378,4.877279251489063,0.6226425737049135
379,4.841609240401688,0.5705795302155601
380,4.707097498197864,0.5710283733666458
381,4.681846688803616,0.6173572863906511
382,4.635525019957784,0.6075696877233093
383,4.6168262701604545,0.6063090570214081
384,4.5652574223521105,0.5797955311948297
385,4.602672356529671,0.6105532465109843
386,4.517499497476326,0.5621528492054496
387,4.550989587911818,0.6058256195109603
388,4.51734364600818,0.5990630955611358
389,4.523837991428994,0.5965546296829827
390,4.4560316928947,0.6157983162520075
391,4.3825906983575935,0.6014431672683249
392,4.28681957087389,0.5700393096560764
393,4.2652692299410555,0.6025586846640616
394,4.210434753731112,0.5394574760245531
395,4.262502429878535,0.542936781932088
396,4.304155857900136,0.6291389371218479
397,4.262117877019746,0.6834475864271732
398,4.237508096951503,0.6511012152686759
399,4.327294847674388,0.6641489322345657
400,4.341597604101789,0.6558951132846735
401,4.381351255492055,0.7318310219592082
402,4.394250132715001,0.7163084224961607
403,4.461911662994752,0.7377705650133783
404,4.4084665315417,0.7280372056395079
405,4.262574727874807,0.7207477901658708
406,4.287376952197539,0.6640814600568856
407,4.332933602752227,0.6617297819507109
408,4.35157164078348,0.7308809054271868
409,4.366708898560357,0.7261153491832708
410,4.333165440081089,0.6544877220104959
411,4.426572882402055,0.6793467545411467
412,4.436395186329036,0.5638813701787944
413,4.476048410434603,0.6288695133000899
414,4.461619168914937,0.5969854930244587
415,4.41394665244468,0.629837702200093
416,4.434589027345013,0.5902418336283309
417,4.369068508437234,0.618065611164023
418,4.296514291173124,0.6455556812024387
419,4.315906767500599,0.6501785615429541
420,4.3137240873788025,0.5835995400528735
421,4.321529840955453,0.6209005003107424
422,4.254112139693189,0.641023810657962
423,4.250970172908161,0.6224186336907515
424,4.350139311779249,0.6455822315724573
425,4.345050682672903,0.7060016234954808
426,4.329555589248603,0.725053971375708
427,4.408103682231012,0.6961611852556379
428,4.454786589213794,0.7068290825023484
429,4.416700439254849,0.7116152261848095
430,4.359232266249662,0.7076557247648039
431,4.425702139861091,0.6875455466658906
432,4.185406856352822,0.6671203134048953
433,4.266690796057324,0.7255350199342496
434,4.480298666238473,0.7414485729682665
435,4.514566783842426,0.6798209624233288
436,4.584949149002004,0.6435276755618795
437,4.568479199970241,0.6318770921246304
438,4.694483962450136,0.7022228925014427
439,4.713756559786952,0.6613941283254587
440,4.7558996534449145,0.6631808110774238
441,4.7093852018163265,0.6699596631246434
442,4.712683251030709,0.6846860916933474
443,4.634329449145616,0.7282587510226468
444,4.578673517280209,0.7344347737702636
445,4.586102733183951,0.671419047440628
446,4.6053066805224985,0.6647243469786801
447,4.608326664483013,0.701118541928722
448,4.578403944508058,0.710889769718548
449,4.561736994469453,0.6949770100280053
450,4.634884528530649,0.7014186077721203
451,4.630652336151789,0.6824674259519602
452,4.658929652793916,0.7390921530622967
453,4.493160921102684,0.6807756789530688
454,4.456748718615201,0.6518303676039361
455,4.32985553444191,0.6197640515410585
456,4.350412430775493,0.6279789043019035
457,4.360139479605127,0.5754001896213164
458,4.327767709442261,0.6203542285310168
459,4.355738074423853,0.6217017601546446
460,4.279418513078758,0.5936944939090467
461,4.233321590238859,0.6011148372662212
462,4.20141408657335,0.6164804586879427
463,4.164934111787058,0.6552455645713944
464,4.2236573494263,0.6224314382302369
465,4.2362549388489965,0.6215330662405583
466,4.289788673089072,0.6618295313252927
467,4.154142062745021,0.645956546257895
468,4.1989496948200795,0.6334230436503934
469,4.199854773330235,0.6248889555147947
470,4.222619997610721,0.55284329308308
471,4.244215101196428,0.6156591192355221
472,4.235486438231461,0.6189951689203896
473,4.211228427344458,0.5421607460361484
474,4.32570062785527,0.5051996051120098
475,4.315156475738393,0.5305474713692522
476,4.328967300560209,0.503891266854618
477,4.370190441383969,0.5501321196312583
478,4.378252664140614,0.5342200190150874
479,4.437378038503512,0.5030713465885615
480,4.524963349261913,0.529396227913105
481,4.560936076433803,0.472049489500561
482,4.623919955142655,0.4844566992187998
483,4.672078922080978,0.4959339819882994
484,4.645628636754287,0.5067094850022176
485,4.678427517304475,0.524793388529365
486,4.718506269142878,0.5668970186401228
487,4.803284424149647,0.5666293782781173
488,4.946565194426342,0.5699222828352077
489,4.806187977642018,0.5344475601007495
490,4.935878265151823,0.5404406212097452
491,4.978432871149825,0.5292226502115769
492,4.907874199752538,0.5188226663689776
493,4.847653584850469,0.49674501698719514
494,4.823893166932029,0.4920710254813814
495,4.691557138019674,0.5250146196744081
496,4.604462376918679,0.5132072462681943
497,4.555147687220246,0.5175317515474954
498,4.391785471433694,0.5046044603270465
499,4.365267329185581,0.5235658838170314
500,4.331742488630209,0.5407121532411083
501,4.284888128115034,0.5821444401747188
502,4.2138309519703965,0.5257473060472341
503,4.167728421736407,0.5061913951407915
504,4.330329181022805,0.5327181955742846
505,4.262282796389695,0.5461607104987956
506,4.142347964100845,0.509369522652843
507,4.1812974309390185,0.5277086835233253
508,4.241268231453985,0.4840910896382099
509,4.184464349336144,0.5754666146986905
510,4.168340379348638,0.567784046503639
511,4.219875234069915,0.5570311917847354
512,4.2095397277213475,0.5683153442062351
513,4.215462886384727,0.4989868677333009
514,4.246507515155717,0.5251682836819858
515,4.223355743715842,0.5379963304801929
516,4.241407493369494,0.5357600918682575
517,4.364245584392483,0.5032289349805094
518,4.475945263029931,0.473677547669487
519,4.556899635230827,0.4476745475261782
520,4.59306376518846,0.41687263451172585
521,4.588113364647578,0.4203048001442711
522,4.705305595140625,0.4386435239977309
523,4.747717604525858,0.5389102297896374
524,4.721864729064659,0.48344692328982747
525,4.641974863500526,0.4817042461443678
526,4.615583198513246,0.5158693136553071
527,4.381764989948922,0.5219158387601177
528,4.293195243885191,0.4212489129403764
529,4.28628967889954,0.45689851748997845
530,4.204954749951615,0.46455328049928457
531,4.181944145417395,0.4415196757729732
532,4.213491416174795,0.4849733377372818
533,4.317765222568886,0.4987239959516311
534,4.311309454891378,0.4794872701270766
535,4.31523257001229,0.44163866912963334
536,4.334693305891539,0.41451168337698174
537,4.339652749425046,0.4521502367149519
538,4.33314890364174,0.4324884063146662
539,4.340070642168942,0.4797420766947121
540,4.350414445880388,0.48731495165949007
541,4.293543670471557,0.5081448877227068
542,4.321679493029842,0.5257066082632347
543,4.432269108546347,0.5105547336134839
544,4.460337627085878,0.5428709835957926
545,4.4380251960086605,0.5352592502174739
546,4.46315056174867,0.5449926512607242
547,4.472533420059921,0.5482086169512093
548,4.526925958265543,0.5626829441392367
549,4.449974605139753,0.6053352571018094
550,4.506082787245137,0.6489187154848048
551,4.447337712298454,0.5698229816824356
552,4.381874626172535,0.562085093874652
553,4.358497891440325,0.5583798141994183
554,4.451669345770385,0.5310313468543695
555,4.518756049504742,0.5629080748870827
556,4.480384352710748,0.5452491831051384
557,4.494942638622036,0.5512804067340664
558,4.50326308580693,0.5532360251342215
559,4.520003221879068,0.5802033049880326
560,4.411266452252225,0.45563738466517456
561,4.396506068036681,0.55825892889729
562,4.4177873687340785,0.5112684522607349
563,4.44248223567348,0.45562497126646667
564,4.436301399925451,0.43662067526222825
565,4.486014276158336,0.44308833469222575
566,4.517079118327553,0.45135537175733986
567,4.454486070271369,0.46178448558858776
568,4.511908742338703,0.45270580102967783
569,4.546001626677718,0.5522217541999213
570,4.579979888588602,0.5674933991805737
571,4.595020274216596,0.5218258779111147
572,4.46984064227935,0.5043433696074231
573,4.432506845424024,0.5796866848673055
574,4.418358922956298,0.5836512203659976
575,4.43597545975194,0.6037674876420538
576,4.3656933785432805,0.5923228030810725
577,4.269825696708782,0.5910483346864235
578,4.346707559789884,0.5710738363640139
579,4.36932425082897,0.5313336540245107
580,4.282515343381224,0.5696193534379583
581,4.1955899537248875,0.5567548778746234
582,4.192702532103525,0.551029475432095
583,4.20901429144724,0.566103805973724
584,4.298464545215156,0.6939927400837377
585,4.257623586535178,0.6235847777883662
586,4.253308329356018,0.6264705039979738
587,4.1518300555567,0.5739811139034676
588,4.164730122855465,0.5666936042379369
589,4.171460766546167,0.6096660097244844
590,4.227957684832691,0.5575233815684475
591,4.185112094236069,0.49148616645476434
592,4.25812567685841,0.5216698510086899
593,4.381403944225556,0.5579154928407788
594,4.41786030998831,0.5841660167674608
595,4.480067502278842,0.5829650311539094
596,4.5517325418376595,0.6136618461001442
597,4.518942352091882,0.6112694391182167
598,4.404713279518833,0.5790809245874501
599,4.411369937901026,0.5420976068089167
